booking_id,passenger_id,flight_id,booking_date,status,is_confirmed,airline,source,destination,route,departure_time,arrival_time,duration_minutes,overnight_flight,flight_record_status,flight_match_status,payment_amount,payment_rows,passenger_key,age_band,gender
B1606,P1654,6F015,2025-07-18 11:37:36.952,CONFIRMED,True,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,168.0,False,VALID,VALID,19113.1,1,5e7e23a4ca4cb432,18-34,M
B1607,P1827,AI101,2026-02-02 11:37:36.952,UNKNOWN,False,Air India,DEL,BLR,DEL-BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,183.0,False,VALID,VALID,0.0,0,381fb8bf617b85b1,18-34,F
B1608,P1350,SJ110,2025-06-28 11:37:36.952,CANCELLED,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,33.0,False,VALID,VALID,0.0,0,cfc35c9d3cd9f8de,18-34,M
B1609,P1553,SJ042,2025-10-21 11:37:36.952,CANCELLED,False,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,222.0,False,VALID,VALID,0.0,0,d78d33086a6ac709,55+,M
B1610,P1298,6F145,2025-10-13 11:37:36.952,CONFIRMED,True,IndiGo,CCU,DEL,CCU-DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,76.0,False,VALID,VALID,24335.93,3,fb8fab599298ca76,35-54,M
B1611,P1719,UK029,2026-01-05 11:37:36.952,CANCELLED,False,Vistara,DEL,BOM,DEL-BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,169.0,False,VALID,VALID,0.0,0,4f298002003d87c1,0-17,F
B1612,P1841,SJ200,2025-04-18 11:37:36.952,CANCELLED,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,167.0,False,VALID,VALID,0.0,0,115f110efe2c6529,0-17,M
B1613,P1944,SJ209,2026-01-29 11:37:36.952,CONFIRMED,True,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,False,VALID,VALID,19142.58,3,9891e403b0f09d3e,0-17,M
B1613,P1944,SJ209,2026-01-29 11:37:36.952,CONFIRMED,True,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,False,VALID,VALID,19142.58,3,9891e403b0f09d3e,0-17,M
B1614,P1191,AI116,2025-05-11 11:37:36.952,UNKNOWN,False,Air India,CCU,BOM,CCU-BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,False,VALID,VALID,0.0,0,687eea855b2141c9,55+,F
B1615,P1671,6F117,2025-05-23 11:37:36.952,CANCELLED,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,65.0,False,VALID,VALID,0.0,0,02d9d27ae05319a4,18-34,M
B1616,P1063,SJ181,2025-12-23 11:37:36.952,PENDING,False,SpiceJet,BOM,BLR,BOM-BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,89.0,False,VALID,VALID,5725.14,1,44095b416ec47fb2,35-54,F
B1617,P1754,AI070,2025-05-10 11:37:36.952,UNKNOWN,False,Air India,CCU,DEL,CCU-DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,False,VALID,VALID,0.0,0,c8825a62bdff38dd,18-34,M
B1618,P1769,AI070,2026-01-19 11:37:36.952,CONFIRMED,True,Air India,CCU,DEL,CCU-DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,False,VALID,VALID,20101.55,3,127d54786aaee6c1,55+,F
B1619,P1663,UK042,2026-02-05 11:37:36.952,PENDING,False,Vistara,MAA,BOM,MAA-BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,False,VALID,VALID,13773.39,2,984e6bf675c3775a,55+,F
B1620,P1214,AI169,2026-02-24 11:37:36.952,PENDING,False,Air India,CCU,DEL,CCU-DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,False,VALID,VALID,24681.88,3,304f4d73814c7a52,55+,M
B1621,P1833,6F021,2025-12-21 11:37:36.952,PENDING,False,IndiGo,BLR,MAA,BLR-MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,242.0,False,VALID,VALID,13229.42,1,1047b7c4faa338bb,35-54,M
B1622,P1165,SJ046,2025-06-23 11:37:36.952,PENDING,False,SpiceJet,BOM,MAA,BOM-MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,False,VALID,VALID,24514.17,2,8f17adbeae4fc7c3,35-54,M
B1623,P1542,AI211,2025-08-17 11:37:36.952,CANCELLED,False,Air India,DEL,CCU,DEL-CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,False,VALID,VALID,0.0,0,9e61fe0e86b4cad7,35-54,M
B1623,P1542,AI211,2025-08-17 11:37:36.952,CANCELLED,False,Air India,DEL,CCU,DEL-CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,False,VALID,VALID,0.0,0,9e61fe0e86b4cad7,35-54,M
B1624,P1882,SJ091,2025-12-20 11:37:36.952,CANCELLED,False,SpiceJet,BLR,CCU,BLR-CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,97.0,False,VALID,VALID,0.0,0,21b69c3f33f23bff,55+,F
B1625,P1231,AI123,2026-04-05 11:37:36.952,PENDING,False,Air India,MAA,BOM,MAA-BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,146.0,False,VALID,VALID,4866.02,3,6dbf5c97b3972bc3,55+,M
B1626,P1793,6F053,2025-04-17 11:37:36.952,CANCELLED,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,253.0,False,VALID,VALID,0.0,0,7b3d44d6828e3b78,55+,M
B1627,P1540,UK012,2026-01-09 11:37:36.952,PENDING,False,Vistara,MAA,BOM,MAA-BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,False,VALID,VALID,20645.32,2,7f7a4a05ac7584dc,18-34,F
B1628,P1194,6F023,2025-11-25 11:37:36.952,PENDING,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,236.0,False,VALID,VALID,23343.44,1,6da5c98a0e976031,0-17,M
B1629,P1505,AI250,2026-01-02 11:37:36.952,CONFIRMED,True,UNKNOWN,BOM,CCU,BOM-CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,204.0,False,VALID,VALID,21096.83,1,b3b2bddc4a1da019,55+,F
B1630,P1333,AI238,2026-04-07 11:37:36.952,PENDING,False,Air India,CCU,MAA,CCU-MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,282.0,False,VALID,VALID,3813.36,2,576f2b5c5c776cbe,55+,M
B1631,P1767,UK096,2026-02-17 11:37:36.952,CANCELLED,False,Vistara,BLR,HYD,BLR-HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,False,VALID,VALID,0.0,0,9dbf68e071e2c1bc,0-17,M
B1632,P1792,UK126,2026-03-30 11:37:36.952,PENDING,False,Vistara,CCU,DEL,CCU-DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,False,VALID,VALID,4071.37,1,c341214938cd7c5e,18-34,M
B1633,P1303,SJ195,2025-08-30 11:37:36.952,CONFIRMED,True,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,193.0,False,VALID,VALID,5404.21,3,04dc00943c6cc896,18-34,F
B1634,P1832,SJ171,2025-12-25 11:37:36.952,CANCELLED,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,180.0,False,VALID,VALID,0.0,0,2a8fcf287fa1e6f5,55+,F
B1635,P1436,AI136,2025-08-14 11:37:36.952,UNKNOWN,False,Air India,BLR,DEL,BLR-DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,199.0,False,VALID,VALID,0.0,0,6d64c5db9320443a,18-34,F
B1636,P1322,SJ192,2025-05-27 11:37:36.952,CONFIRMED,True,SpiceJet,HYD,BOM,HYD-BOM,2026-04-19 18:45:42.000,2026-04-19 23:45:42.000,300.0,True,VALID,VALID,20021.86,1,fff87090542f8b51,0-17,M
B1637,P1501,6F035,2025-12-01 11:37:36.952,PENDING,False,IndiGo,CCU,HYD,CCU-HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,False,VALID,VALID,22040.04,2,69b5e68dd6e023bd,55+,M
B1638,P1857,UK088,2026-02-23 11:37:36.952,CONFIRMED,True,Unknown,MAA,BLR,MAA-BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,260.0,False,VALID,VALID,19267.49,2,0e313068dce20d1a,55+,M
B1639,P1913,6F009,2025-09-14 11:37:36.952,CONFIRMED,True,IndiGo,BLR,CCU,BLR-CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,195.0,False,VALID,VALID,20619.18,1,86d87cbac905451c,55+,F
B1640,P1392,6F004,2026-01-28 11:37:36.952,CANCELLED,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,220.0,False,VALID,VALID,0.0,0,e453e79b699aadfa,35-54,M
B1641,P1805,UK122,2026-03-27 11:37:36.952,UNKNOWN,False,Vistara,HYD,CCU,HYD-CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0,False,VALID,VALID,0.0,0,515ee739d3b1e850,55+,F
B1642,P1598,AI251,2026-02-15 11:37:36.952,PENDING,False,Air India,MAA,DEL,MAA-DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,44.0,False,VALID,VALID,16681.75,3,b6699f1f75b07aaa,35-54,M
B1643,P1148,AI027,2026-02-04 11:37:36.952,PENDING,False,Air India,BOM,MAA,BOM-MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,222.0,False,VALID,VALID,21878.76,1,f20ce3cb543f67bc,35-54,M
B1644,P1760,SJ165,2025-10-20 11:37:36.952,PENDING,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,190.0,False,VALID,VALID,3099.0,3,3d686e842d77285c,55+,M
B1645,P1832,UK081,2025-08-16 11:37:36.952,CONFIRMED,True,Unknown,BLR,DEL,BLR-DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,60.0,False,VALID,VALID,14321.85,3,2a8fcf287fa1e6f5,55+,F
B1646,P1404,UK191,2025-09-27 11:37:36.952,CANCELLED,False,Vistara,MAA,BLR,MAA-BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0,False,VALID,VALID,0.0,0,705e8a54ff06745a,35-54,M
B1647,P1282,SJ188,2025-11-06 11:37:36.952,PENDING,False,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,False,VALID,VALID,3651.36,2,a5d7ccdbaa33ef6a,35-54,M
B1648,P1361,6F016,2025-08-09 11:37:36.952,CONFIRMED,True,IndiGo,HYD,BOM,HYD-BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,36.0,False,VALID,VALID,11829.82,3,2b4d0c8fdf599c05,18-34,F
B1649,P1378,6F064,2026-04-05 11:37:36.952,PENDING,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,65.0,False,VALID,VALID,22703.97,2,c4815f266028f068,18-34,M
B1650,P1197,SJ105,2026-04-03 11:37:36.952,UNKNOWN,False,SpiceJet,BOM,HYD,BOM-HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,206.0,False,VALID,VALID,0.0,0,4501ed1c58dd1fd2,0-17,M
B1651,P1555,SJ054,2025-09-09 11:37:36.952,CANCELLED,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,273.0,False,VALID,VALID,0.0,0,1e373aeda1556f7d,35-54,M
B1652,P1355,6F197,2025-12-19 11:37:36.952,PENDING,False,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,False,VALID,VALID,21761.18,3,e34896f79a0e0759,35-54,F
B1653,P1539,AI040,2026-03-26 11:37:36.952,CANCELLED,False,Air India,HYD,BLR,HYD-BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,101.0,False,VALID,VALID,0.0,0,15258cca169e4b6f,55+,M
B1654,P1428,AI131,2025-08-14 11:37:36.952,UNKNOWN,False,Air India,MAA,BOM,MAA-BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,160.0,False,VALID,VALID,0.0,0,9a5d603fd6eacc40,0-17,M
B1655,P1016,6F141,2025-10-09 11:37:36.952,PENDING,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,122.0,False,VALID,VALID,9576.76,3,a41aa336bdc7df1d,18-34,M
B1656,P1638,UK035,2025-05-12 11:37:36.952,CONFIRMED,True,Vistara,HYD,BOM,HYD-BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,76.0,False,VALID,VALID,15987.05,1,7b6084460742c67c,0-17,F
B1657,P1378,AI005,2025-08-28 11:37:36.952,CONFIRMED,True,Air India,DEL,CCU,DEL-CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,47.0,False,VALID,VALID,11732.68,2,c4815f266028f068,18-34,M
B1658,P1679,AI001,2025-06-22 11:37:36.952,CONFIRMED,True,Air India,DEL,HYD,DEL-HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,183.0,False,VALID,VALID,9046.15,1,9ace1218d596c69b,18-34,F
B1659,P1505,UK211,2026-01-17 11:37:36.952,PENDING,False,Vistara,MAA,CCU,MAA-CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,83.0,False,VALID,VALID,22504.27,2,b3b2bddc4a1da019,55+,F
B1660,P1755,SJ189,2026-04-04 11:37:36.952,CANCELLED,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,296.0,False,VALID,VALID,0.0,0,b63f0c822b6e830a,55+,M
B1661,P1898,UK006,2025-04-21 11:37:36.952,PENDING,False,Vistara,MAA,CCU,MAA-CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,99.0,False,VALID,VALID,4865.86,3,459b89f1c1c07e4e,0-17,F
B1662,P1075,6F189,2025-10-13 11:37:36.952,CONFIRMED,True,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,103.0,False,VALID,VALID,10522.39,1,a741b6dd8a5b8f15,55+,F
B1663,P1230,AI133,2025-05-16 11:37:36.952,CANCELLED,False,Air India,DEL,CCU,DEL-CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,140.0,False,VALID,VALID,0.0,0,afbe1d334c79478b,18-34,F
B1664,P1715,SJ216,2025-11-08 11:37:36.952,CONFIRMED,True,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,176.0,False,VALID,VALID,20763.5,3,6c78ca347eb017af,0-17,M
B1665,P1961,SJ133,2026-03-04 11:37:36.952,CANCELLED,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,159.0,False,VALID,VALID,0.0,0,1a2d875e42cbcde5,35-54,M
B1666,P1247,UK082,2026-03-05 11:37:36.952,PENDING,False,Vistara,DEL,BOM,DEL-BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0,False,VALID,VALID,9519.97,3,6ab8a8743eee13a3,35-54,F
B1667,P1301,6F136,2026-02-16 11:37:36.952,CANCELLED,False,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,37.0,False,VALID,VALID,0.0,0,2f421b3dbb240a28,55+,F
B1668,P1725,6F039,2025-04-30 11:37:36.952,PENDING,False,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,258.0,False,VALID,VALID,6010.07,3,d2d103f48be2ff0f,55+,M
B1669,P1214,AI011,2025-06-16 11:37:36.952,CONFIRMED,True,Air India,CCU,BOM,CCU-BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,243.0,False,VALID,VALID,15647.18,2,304f4d73814c7a52,55+,M
B1670,P1157,SJ225,2025-05-12 11:37:36.952,CANCELLED,False,Unknown,DEL,HYD,DEL-HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,157.0,False,VALID,VALID,0.0,0,4a6add987cf788a4,55+,M
B1671,P1068,SJ024,2025-07-08 11:37:36.952,CONFIRMED,True,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,232.0,False,VALID,VALID,18419.38,3,2160872f2e614a13,35-54,M
B1672,P1392,AI109,2025-08-01 11:37:36.952,CANCELLED,False,Air India,BLR,BOM,BLR-BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,261.0,False,VALID,VALID,0.0,0,e453e79b699aadfa,35-54,M
B1673,P1084,AI147,2025-06-12 11:37:36.952,UNKNOWN,False,Air India,HYD,CCU,HYD-CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,116.0,False,VALID,VALID,0.0,0,c9a061d04a6e0a5d,35-54,F
B1674,P1266,UK057,2025-11-03 11:37:36.952,CANCELLED,False,Vistara,CCU,DEL,CCU-DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0,False,VALID,VALID,0.0,0,3803ac7fb64c7eeb,18-34,F
B1675,P1068,6F111,2025-08-01 11:37:36.952,CANCELLED,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,173.0,False,VALID,VALID,0.0,0,2160872f2e614a13,35-54,M
B1676,P1610,AI197,2026-04-14 11:37:36.952,PENDING,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,215.0,False,VALID,VALID,5956.07,2,a95e4735d40f1b58,0-17,M
B1677,P1346,UK127,2026-01-31 11:37:36.952,PENDING,False,Vistara,BOM,HYD,BOM-HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0,False,VALID,VALID,11038.33,3,ccf9bd5ff5d83a19,35-54,M
B1678,P1961,6F240,2025-12-31 11:37:36.952,PENDING,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,265.0,False,VALID,VALID,4477.67,2,1a2d875e42cbcde5,35-54,M
B1679,P1727,6F257,2025-08-17 11:37:36.952,CANCELLED,False,UNKNOWN,MAA,CCU,MAA-CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,231.0,False,VALID,VALID,0.0,0,8327c2ee1689aa6d,18-34,M
B1679,P1727,6F257,2025-08-17 11:37:36.952,CANCELLED,False,UNKNOWN,MAA,CCU,MAA-CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,231.0,False,VALID,VALID,0.0,0,8327c2ee1689aa6d,18-34,M
B1680,P1926,AI253,2026-03-19 11:37:36.952,UNKNOWN,False,Air India,BLR,BOM,BLR-BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,218.0,False,VALID,VALID,0.0,0,5462e26b2c4f6949,55+,M
B1681,P1672,SJ135,2026-04-02 11:37:36.952,CANCELLED,False,SpiceJet,MAA,CCU,MAA-CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,225.0,False,VALID,VALID,0.0,0,fd4ebc9dc6ac0128,0-17,M
B1682,P1422,UK112,2025-07-10 11:37:36.952,CANCELLED,False,UNKNOWN,CCU,DEL,CCU-DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0,False,VALID,VALID,0.0,0,d79a34f57b1a7071,55+,M
B1683,P1605,AI050,2025-08-07 11:37:36.952,CONFIRMED,True,Air India,BLR,BOM,BLR-BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,155.0,False,VALID,VALID,10552.43,3,e2aecd9570718a88,55+,M
B1684,P1173,UK060,2025-11-18 11:37:36.952,PENDING,False,Vistara,BLR,CCU,BLR-CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,213.0,False,VALID,VALID,12248.4,3,d74aca86f92c65ca,18-34,F
B1685,P1676,SJ183,2025-05-15 11:37:36.952,CANCELLED,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,116.0,False,VALID,VALID,0.0,0,e851077501cff6e3,55+,F
B1686,P1114,UK138,2025-11-17 11:37:36.952,CONFIRMED,True,Vistara,DEL,BLR,DEL-BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,169.0,False,VALID,VALID,19543.19,3,c7ccf6a417208a4d,18-34,F
B1687,P1219,SJ071,2025-10-12 11:37:36.952,PENDING,False,SpiceJet,CCU,MAA,CCU-MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,109.0,False,VALID,VALID,14898.85,2,f578969533b3f6b3,18-34,M
B1688,P1955,AI057,2025-06-14 11:37:36.952,PENDING,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,209.0,False,VALID,VALID,9259.9,3,1790ea86025b84f7,0-17,F
B1689,P1030,SJ151,2025-07-10 11:37:36.952,CANCELLED,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,92.0,False,VALID,VALID,0.0,0,48d0441e3c09dcd5,55+,F
B1690,P1522,SJ144,2025-06-28 11:37:36.952,PENDING,False,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,217.0,False,VALID,VALID,8172.14,1,bb9132d26cbca0e0,18-34,F
B1691,P1342,SJ087,2026-01-23 11:37:36.952,PENDING,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,289.0,False,VALID,VALID,10157.54,2,2931a606a61afdcb,55+,M
B1692,P1376,SJ066,2026-04-02 11:37:36.952,CONFIRMED,True,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,76.0,False,VALID,VALID,22999.43,1,b86c4bf1fa01ec51,0-17,F
B1693,P1129,AI247,2026-01-02 11:37:36.952,CONFIRMED,True,Air India,BOM,CCU,BOM-CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,184.0,False,VALID,VALID,14649.93,1,0211dba0308362d0,55+,F
B1694,P1999,SJ102,2026-04-01 11:37:36.952,PENDING,False,SpiceJet,MAA,CCU,MAA-CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,92.0,False,VALID,VALID,19330.99,3,dc8011c04d95da85,0-17,F
B1694,P1999,SJ102,2026-04-01 11:37:36.952,PENDING,False,SpiceJet,MAA,CCU,MAA-CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,92.0,False,VALID,VALID,19330.99,3,dc8011c04d95da85,0-17,F
B1695,P1616,6F252,2026-04-13 11:37:36.952,CONFIRMED,True,UNKNOWN,MAA,BLR,MAA-BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,267.0,False,VALID,VALID,15996.39,3,c3b5a3d13ab79aa3,55+,M
B1696,P1538,6F055,2025-11-28 11:37:36.952,PENDING,False,IndiGo,DEL,CCU,DEL-CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,148.0,False,VALID,VALID,17375.66,1,e118c8da2cb41a25,0-17,F
B1697,P1738,AI204,2025-11-12 11:37:36.952,CANCELLED,False,Air India,CCU,MAA,CCU-MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,298.0,False,VALID,VALID,0.0,0,40c119ce6fc328a5,0-17,M
B1698,P1001,AI016,2026-02-02 11:37:36.952,CONFIRMED,True,Air India,BOM,CCU,BOM-CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,263.0,False,VALID,VALID,8310.19,1,61d0f276b7160f04,0-17,M
B1699,P1870,AI209,2025-12-11 11:37:36.952,PENDING,False,Air India,BLR,CCU,BLR-CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,72.0,False,VALID,VALID,10094.83,1,9e9cdc2bf4b91e70,55+,F
B1700,P1100,SJ211,2026-01-04 11:37:36.952,PENDING,False,SpiceJet,MAA,BOM,MAA-BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,132.0,False,VALID,VALID,6419.71,3,89fef259b03bd24a,0-17,M
B1701,P1532,6F103,2025-10-16 11:37:36.952,CONFIRMED,True,IndiGo,CCU,MAA,CCU-MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,175.0,False,VALID,VALID,22234.92,1,8a3b05f6e9fd8490,18-34,M
B1702,P1057,UK182,2025-04-22 11:37:36.952,CONFIRMED,True,Vistara,HYD,CCU,HYD-CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0,False,VALID,VALID,9231.43,3,c24146553498b111,35-54,M
B1703,P1388,6F264,2025-12-25 11:37:36.952,CANCELLED,False,Unknown,DEL,HYD,DEL-HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,260.0,False,VALID,VALID,0.0,0,37b790ac45eacb4d,55+,M
B1704,P1691,6F027,2025-07-23 11:37:36.952,PENDING,False,IndiGo,BLR,DEL,BLR-DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,89.0,False,VALID,VALID,20423.44,1,63fe68f9c14d380c,18-34,M
B1705,P1940,UK198,2026-01-31 11:37:36.952,CANCELLED,False,Vistara,DEL,BLR,DEL-BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,95.0,False,VALID,VALID,0.0,0,5f9fc9f7518e6c90,35-54,F
B1706,P1340,6F171,2025-09-07 11:37:36.952,CANCELLED,False,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,69.0,False,VALID,VALID,0.0,0,7e41938799d4afd4,35-54,M
B1707,P1860,AI004,2025-07-05 11:37:36.952,CANCELLED,False,Air India,HYD,MAA,HYD-MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,254.0,False,VALID,VALID,0.0,0,19298fd58334c257,35-54,M
B1708,P1019,6F157,2025-11-22 11:37:36.952,CONFIRMED,True,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,87.0,False,VALID,VALID,24883.44,2,ad18c2be469e3664,55+,M
B1709,P1254,AI018,2025-10-03 11:37:36.952,CANCELLED,False,Air India,BOM,CCU,BOM-CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,292.0,False,VALID,VALID,0.0,0,54880709cf829c2d,0-17,F
B1710,P1316,UK098,2025-08-05 11:37:36.952,CONFIRMED,True,Vistara,CCU,DEL,CCU-DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0,False,VALID,VALID,20922.05,2,1244258127ff3e4e,35-54,F
B1711,P1037,6F167,2026-01-29 11:37:36.952,UNKNOWN,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,84.0,False,VALID,VALID,0.0,0,04c31ead0dacb627,35-54,M
